tid,governo_alinhamento~Lula_2/indefinido,governo_alinhamento~Lula_2/nao se aplica,governo_alinhamento~Lula_2/votou com o governo,governo_alinhamento~Lula_2/votou contra o governo,orientacaoGoverno~Liberado,orientacaoGoverno~Não,orientacaoGoverno~Obstrução,orientacaoGoverno~Sim,partido~Avante,partido~Cidadania,partido~DEM,partido~MDB,partido~PAN,partido~PCdoB,partido~PDT,partido~PHS,partido~PL,partido~PMN,partido~PP,partido~PRB,partido~PRTB,partido~PSB,partido~PSC,partido~PSDB,partido~PSOL,partido~PT,partido~PTB,partido~PTC,partido~PV,partido~Sem_Partido,tipoProposicao~MPV,tipoProposicao~MSC,tipoProposicao~PDC,tipoProposicao~PEC,tipoProposicao~PL,tipoProposicao~PLP,tipoProposicao~PLV,tipoProposicao~PRC,tipoProposicao~REC,tipoProposicao~REQ
19792,0,16,61,5,15,38,1,28,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,2,3,17,1,0,0,3,0
19793,0,20,10,19,12,16,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,25,0,2,4,14,1,0,0,3,0
19794,0,16,55,5,14,33,2,27,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,3,17,1,0,0,3,0
19795,0,14,9,26,11,12,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,30,0,2,4,9,1,0,0,3,0
19796,0,14,53,5,14,33,0,25,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,2,16,1,0,0,3,0
19797,0,22,2,21,5,21,1,18,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,2,7,0,0,0,3,0
19798,0,14,7,13,10,7,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,16,0,2,4,10,1,0,0,1,0
19799,0,15,54,0,15,30,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,45,0,2,2,16,1,0,0,3,0
19800,0,12,37,4,10,22,2,19,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,31,0,2,3,13,1,0,0,3,0
19801,0,11,36,3,10,23,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,31,0,2,2,11,1,0,0,3,0
19802,0,7,31,1,7,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,27,0,2,2,5,0,0,0,3,0
19803,1,15,62,0,15,36,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,54,0,2,2,16,1,0,0,3,0
19804,0,16,51,3,13,30,3,24,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,3,13,1,0,0,3,0
19805,0,10,32,2,10,22,0,12,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,29,0,2,2,9,0,0,0,2,0
19806,1,12,39,6,10,24,2,22,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,3,13,1,0,0,3,0
19807,0,23,16,27,14,27,4,21,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2,5,15,1,0,0,1,0
19808,0,9,39,4,9,28,0,15,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2,2,7,0,0,0,1,0
19810,0,14,61,0,13,34,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,51,0,1,3,16,1,0,0,3,0
19811,0,15,59,6,13,38,2,27,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1,3,15,1,0,0,3,0
19812,0,13,54,5,13,36,0,23,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,2,2,15,1,0,0,3,0
19813,0,15,62,0,13,39,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,57,0,2,1,13,1,0,0,3,0
19815,0,12,41,3,10,24,2,20,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,37,0,2,3,12,0,0,0,2,0
19816,0,11,53,3,9,33,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,49,0,0,3,11,1,0,0,3,0
19817,0,39,10,30,15,34,4,26,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,2,5,16,1,0,0,3,0
19818,0,19,13,24,10,26,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,35,0,2,3,13,0,0,0,3,0
19819,0,16,54,3,14,33,2,24,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,50,0,2,3,14,1,0,0,3,0
19821,0,17,21,32,8,35,3,24,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,2,4,7,1,0,0,3,0
19822,0,18,6,18,9,18,1,14,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,2,2,10,0,0,0,3,0
19823,0,16,50,0,13,27,3,23,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2,3,16,0,0,0,2,0
19824,0,17,48,10,14,33,3,25,0,0,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,4,15,1,0,0,3,0
19825,0,9,27,0,9,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,26,0,2,2,4,1,0,0,1,0
19826,0,14,55,5,12,33,2,27,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,3,14,1,0,0,3,0
19827,0,11,49,0,11,29,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,39,0,2,2,13,1,0,0,3,0
19828,0,15,55,1,14,33,1,23,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,65,51,0,2,2,12,1,0,0,3,0
19829,0,14,50,5,12,34,2,21,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,2,3,13,1,0,0,3,0
19830,0,10,44,6,10,29,0,21,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2,2,10,1,0,0,2,0
19831,1,16,4,15,9,11,1,15,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,3,10,1,0,0,3,0
19832,0,4,4,0,3,2,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0
19833,0,0,5,0,0,2,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
19834,0,15,45,4,11,32,4,17,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,2,5,8,1,0,0,3,0
19836,0,17,56,0,15,29,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,47,0,2,3,17,1,0,0,3,0
19837,0,15,41,3,14,27,1,17,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,42,0,2,2,11,1,0,0,1,0
19838,0,10,39,11,10,28,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,6,0,0,0,0,0,4,43,0,2,2,10,1,0,0,2,0
19839,1,14,56,0,13,31,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,47,0,2,3,16,1,0,0,2,0
19840,0,14,52,5,12,32,2,25,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,2,3,14,0,0,0,3,0
19841,0,5,32,1,5,21,0,12,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,9,0,0,0,2,0
19842,1,15,47,6,12,30,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,46,0,2,4,14,1,0,0,2,0
19843,0,7,30,0,7,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,21,0,0,0,12,1,0,0,3,0
19846,0,25,18,24,12,31,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,45,0,2,4,14,0,0,0,2,0
19847,0,12,58,0,11,36,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,50,0,1,3,14,0,0,0,2,0
19848,0,17,16,14,12,15,1,19,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,16,1,0,0,2,0
19850,0,12,47,4,11,29,1,22,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2,2,13,1,0,0,3,0
19851,0,16,49,5,14,32,2,22,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1,16,1,0,0,2,0
19852,0,15,16,12,9,16,2,16,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2,4,10,1,0,0,2,0
19853,1,16,54,4,13,32,3,27,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,4,15,1,0,0,3,0
19854,4,25,19,34,16,37,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,54,0,2,5,17,1,0,0,3,0
19856,1,16,52,3,12,34,4,22,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,3,14,1,0,0,2,0
19857,0,15,54,0,15,31,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,46,0,2,0,17,1,0,0,3,0
19859,0,20,13,31,13,24,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,41,0,2,5,12,1,0,0,3,0
19860,0,14,44,5,12,27,2,22,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2,2,13,1,0,0,3,0
19861,0,19,14,25,11,25,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,38,0,1,3,13,1,0,0,2,0
19863,0,27,6,28,12,25,3,21,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2,3,11,0,0,0,3,0
19864,0,16,55,0,15,31,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,48,0,1,3,16,1,0,0,2,0
19865,0,16,52,3,14,35,2,20,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,48,0,2,3,14,1,0,0,3,0
19866,0,17,7,25,11,18,2,18,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,4,11,1,0,0,3,0
19867,0,11,41,5,10,27,1,19,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,2,12,1,0,0,2,0
19868,0,15,59,4,14,37,1,26,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,53,0,2,2,17,1,0,0,3,0
19869,0,4,28,3,4,16,0,15,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4,1,0,0,3,0
19870,0,17,61,0,14,35,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,54,0,2,3,15,1,0,0,3,0
19871,0,29,22,36,16,39,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,58,0,2,5,18,1,0,0,3,0
19872,0,5,6,1,5,6,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,4,0,0,0,0,0
19873,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19874,0,6,48,0,6,29,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,40,0,2,2,8,0,0,0,2,0
19875,0,15,56,0,14,31,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,48,0,2,2,15,1,0,0,3,0
19876,0,18,51,2,14,33,4,20,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,46,0,2,5,14,1,0,0,3,0
19877,1,13,45,2,13,27,0,21,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2,2,14,1,0,0,3,0
19878,0,16,56,5,15,36,1,25,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,2,3,15,1,0,0,3,0
19880,1,31,8,25,15,23,4,23,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2,4,15,1,0,0,3,0
19881,0,27,17,33,14,34,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,51,0,2,5,15,1,0,0,3,0
19883,0,25,21,37,15,36,5,27,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,2,5,17,1,0,0,3,0
19884,0,9,37,2,8,21,1,18,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,3,9,1,0,0,3,0
19885,1,12,46,0,10,25,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,38,0,2,3,14,0,0,0,2,0
19886,0,12,31,16,10,28,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,42,0,0,3,11,0,0,0,3,0
19887,0,14,51,8,14,35,0,24,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,2,15,1,0,0,3,0
19888,0,14,58,0,12,32,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,48,0,2,3,15,1,0,0,3,0
19889,0,24,6,24,8,24,3,19,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,4,9,0,0,0,3,0
19890,0,13,50,3,11,31,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,47,0,2,1,12,1,0,0,3,0
19891,0,14,53,3,12,31,2,25,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,2,2,16,1,0,0,3,0
19892,0,18,62,4,15,38,3,28,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,2,4,17,1,0,0,3,0
19893,0,14,52,4,13,32,1,24,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,2,3,16,1,0,0,3,0
19894,0,28,13,17,12,28,0,18,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2,2,10,1,0,0,3,0
19895,3,16,61,2,14,38,2,28,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,2,3,16,1,0,0,3,0
19896,0,15,54,3,14,32,1,25,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,3,16,1,0,0,2,0
19897,0,12,54,4,11,33,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,46,0,2,3,15,1,0,0,3,0
19900,0,25,9,27,12,27,2,20,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2,3,12,1,0,0,3,0
19901,0,10,39,1,8,23,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,36,0,1,1,8,1,0,0,3,0
19902,0,15,45,4,14,27,1,22,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2,3,13,1,0,0,2,0
19903,0,30,8,29,11,29,3,24,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,2,4,15,1,0,0,3,0
19904,0,15,51,6,12,32,3,25,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,2,3,14,1,0,0,3,0
19905,0,0,6,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0
19906,0,11,41,2,9,26,2,17,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,13,1,0,0,3,0
19907,0,16,59,6,14,38,2,27,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,2,3,17,1,0,0,3,0
19908,0,21,32,24,12,33,4,28,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,2,5,15,1,0,0,3,0
19909,0,16,24,21,12,27,2,20,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2,4,9,1,0,0,2,0
19910,0,38,5,24,12,29,3,23,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,2,17,1,0,0,3,0
19911,1,12,50,6,11,34,1,23,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,49,0,2,3,11,1,0,0,3,0
19912,2,22,10,22,11,23,3,19,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,2,4,12,1,0,0,3,0
19913,0,3,2,2,3,1,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0
19914,0,13,45,6,13,28,0,23,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2,2,16,1,0,0,3,0
19915,0,16,59,0,14,34,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,52,0,2,3,14,1,0,0,3,0
19916,0,12,58,4,12,36,0,26,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,2,2,12,1,0,0,3,0
19917,0,7,41,0,6,25,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,31,0,2,3,8,1,0,0,3,0
19918,1,10,19,1,10,12,0,9,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,12,1,0,0,1,0
19919,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
19921,0,10,48,5,9,31,1,22,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,3,8,1,0,0,1,0
19922,0,23,6,27,9,24,3,20,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,4,10,0,0,0,3,0
19923,0,18,65,0,16,38,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,56,0,2,3,18,1,0,0,3,0
19924,0,25,22,29,13,35,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,52,0,2,4,15,0,0,0,3,0
19925,0,14,59,0,14,37,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,50,0,2,2,15,1,0,0,3,0
19926,0,10,18,3,10,10,0,11,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,2,9,1,0,0,0,0
19927,0,12,58,0,12,36,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,47,0,2,2,15,1,0,0,3,0
19928,0,7,34,1,7,21,0,14,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,2,11,1,0,0,3,0
19929,0,12,42,3,11,25,1,20,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,14,1,0,0,3,0
19931,0,17,29,33,13,38,3,25,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,2,4,14,1,0,0,3,0
19932,1,11,44,6,10,33,1,18,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,2,1,13,1,0,0,2,0
19933,0,17,16,14,9,16,4,18,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,4,13,1,0,0,2,0
19934,0,24,6,19,10,23,3,13,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,2,3,10,0,0,0,2,0
19935,0,15,49,4,13,28,2,25,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,3,16,1,0,0,3,0
19936,1,15,63,1,14,39,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,56,0,2,2,16,1,0,0,3,0
19937,0,11,53,0,10,32,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,47,0,1,3,9,1,0,0,3,0
19939,0,5,0,1,0,4,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
19940,0,11,53,1,10,29,1,25,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,43,0,1,3,14,1,0,0,3,0
19941,0,6,15,4,6,10,0,9,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,7,0,0,0,1,0
19942,0,8,38,4,8,22,0,20,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,2,11,1,0,0,2,0
19943,0,17,33,22,13,35,4,20,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,46,0,2,4,16,1,0,0,3,0
19944,0,42,11,29,16,37,4,25,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,2,5,18,1,0,0,3,0
19946,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19947,0,13,56,0,12,32,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,50,0,0,0,15,1,0,0,3,0
19948,1,17,17,15,9,21,2,18,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,3,10,0,0,0,0,0
19949,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19950,0,16,50,0,14,30,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,44,0,2,3,14,1,0,0,2,0
19951,0,15,52,5,13,32,2,25,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,2,3,15,1,0,0,2,0
19952,0,18,58,10,16,40,2,28,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,2,3,18,1,0,0,3,0
19953,0,13,53,0,13,32,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,42,0,2,2,16,1,0,0,3,0
19954,0,29,8,27,13,26,4,21,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2,5,14,1,0,0,3,0
19955,0,28,7,23,9,26,2,21,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2,2,12,0,0,0,3,0
19956,0,19,7,20,9,18,1,18,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,12,0,0,0,3,0
19957,0,14,58,0,11,31,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,49,0,2,4,14,0,0,0,3,0
19958,0,16,59,1,14,35,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,53,0,2,3,14,1,0,0,3,0
19959,0,19,12,26,13,19,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,35,0,2,5,11,1,0,0,3,0
19960,0,19,6,22,11,16,3,17,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,4,10,0,0,0,2,0
19961,0,11,47,5,9,29,2,23,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,2,3,9,1,0,0,3,0
19962,0,8,3,18,3,15,1,10,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,3,0,0,0,3,0
19963,0,13,45,1,12,26,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,42,0,2,1,14,0,0,0,0,0
19966,0,16,63,0,15,36,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,53,0,2,3,17,1,0,0,3,0
19967,0,14,54,2,13,29,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,49,0,2,3,12,1,0,0,3,0
19968,0,14,61,2,12,37,2,26,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,53,0,2,3,15,1,0,0,3,0
19969,0,26,4,21,9,26,2,14,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,2,7,1,0,0,1,0
19970,0,13,46,0,12,27,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,38,0,1,2,14,1,0,0,3,0
19971,0,8,49,0,8,30,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,41,0,2,2,8,1,0,0,3,0
19972,1,13,49,5,12,32,1,23,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,47,0,2,3,13,0,0,0,3,0
19974,0,15,52,1,13,31,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,47,0,2,3,12,1,0,0,3,0
19975,0,10,34,5,7,22,2,18,0,0,13,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,3,11,1,0,0,3,0
